tag,step,wall_time,value
loss/val_denorm_var/sithick,5,1783034524.737627,0.00535455159842968
loss/val_denorm_var/so,5,1783034525.0100632,0.015830539166927338
loss/val_denorm_var/thetao,5,1783034524.8922672,0.06364371627569199
loss/val_denorm_var/uo,5,1783034525.0795302,0.012667445465922356
loss/val_denorm_var/vo,5,1783034525.1583126,0.013425263576209545
loss/val_denorm_var/zos,5,1783034524.809417,0.00995536707341671
loss/val_lead/lead_01,5,1783034524.4153662,0.000990588334389031
loss/val_lead/lead_02,5,1783034524.4153852,0.001545653329230845
loss/val_lead/lead_03,5,1783034524.4155867,0.002014756202697754
loss/val_lead/lead_04,5,1783034524.4376516,0.0024336392525583506
loss/val_lead_var/siconc/lead_01,5,1783034524.4689245,0.0024971873499453068
loss/val_lead_var/siconc/lead_02,5,1783034524.4837768,0.004107160959392786
loss/val_lead_var/siconc/lead_03,5,1783034524.698362,0.005321144126355648
loss/val_lead_var/siconc/lead_04,5,1783034524.7116096,0.00630992604419589
loss/val_lead_var/sithick/lead_01,5,1783034524.7425828,0.00038999776006676257
loss/val_lead_var/sithick/lead_02,5,1783034524.7542498,0.0006317984079942107
loss/val_lead_var/sithick/lead_03,5,1783034524.766982,0.0008158715791068971
loss/val_lead_var/sithick/lead_04,5,1783034524.782453,0.0009724951232783496
loss/val_lead_var/so/lead_01,5,1783034525.0146,0.00025204848498106003
loss/val_lead_var/so/lead_02,5,1783034525.026175,0.0004309851210564375
loss/val_lead_var/so/lead_03,5,1783034525.037454,0.0005863257101736963
loss/val_lead_var/so/lead_04,5,1783034525.0502822,0.0007269461639225483
loss/val_lead_var/thetao/lead_01,5,1783034524.896981,0.0009411678183823824
loss/val_lead_var/thetao/lead_02,5,1783034524.9550126,0.0016335053369402885
loss/val_lead_var/thetao/lead_03,5,1783034524.9701195,0.002250225283205509
loss/val_lead_var/thetao/lead_04,5,1783034524.984466,0.0028143413364887238
loss/val_lead_var/uo/lead_01,5,1783034525.086953,0.004142679274082184
loss/val_lead_var/uo/lead_02,5,1783034525.1071494,0.005744272377341986
loss/val_lead_var/uo/lead_03,5,1783034525.1204174,0.007138666696846485
loss/val_lead_var/uo/lead_04,5,1783034525.13392,0.008410601876676083
loss/val_lead_var/vo/lead_01,5,1783034525.1634421,0.004309153649955988
loss/val_lead_var/vo/lead_02,5,1783034525.1793342,0.006128889974206686
loss/val_lead_var/vo/lead_03,5,1783034525.1973338,0.007716080639511347
loss/val_lead_var/vo/lead_04,5,1783034525.215131,0.009158819913864136
loss/val_lead_var/zos/lead_01,5,1783034524.815657,0.001561539713293314
loss/val_lead_var/zos/lead_02,5,1783034524.8331566,0.0023401665966957808
loss/val_lead_var/zos/lead_03,5,1783034524.8479795,0.002930158982053399
loss/val_lead_var/zos/lead_04,5,1783034524.8646364,0.0034384916070848703
loss/val_norm,5,1783034524.415325,0.001746159279718995
loss/val_norm_lead/lead_01,5,1783034524.4153728,0.000990588334389031
loss/val_norm_lead/lead_02,5,1783034524.4153914,0.001545653329230845
loss/val_norm_lead/lead_03,5,1783034524.426661,0.002014756202697754
loss/val_norm_lead/lead_04,5,1783034524.4438925,0.0024336392525583506
loss/val_norm_lead_var/siconc/lead_01,5,1783034524.4738572,0.0024971873499453068
loss/val_norm_lead_var/siconc/lead_02,5,1783034524.4891932,0.004107160959392786
loss/val_norm_lead_var/siconc/lead_03,5,1783034524.7027545,0.005321144126355648
loss/val_norm_lead_var/siconc/lead_04,5,1783034524.716967,0.00630992604419589
loss/val_norm_lead_var/sithick/lead_01,5,1783034524.7465544,0.00038999776006676257
loss/val_norm_lead_var/sithick/lead_02,5,1783034524.7581937,0.0006317984079942107
loss/val_norm_lead_var/sithick/lead_03,5,1783034524.772256,0.0008158715791068971
loss/val_norm_lead_var/sithick/lead_04,5,1783034524.7874458,0.0009724951232783496
loss/val_norm_lead_var/so/lead_01,5,1783034525.018379,0.00025204848498106003
loss/val_norm_lead_var/so/lead_02,5,1783034525.0299497,0.0004309851210564375
loss/val_norm_lead_var/so/lead_03,5,1783034525.041708,0.0005863257101736963
loss/val_norm_lead_var/so/lead_04,5,1783034525.0545468,0.0007269461639225483
loss/val_norm_lead_var/thetao/lead_01,5,1783034524.9023767,0.0009411678183823824
loss/val_norm_lead_var/thetao/lead_02,5,1783034524.9596088,0.0016335053369402885
loss/val_norm_lead_var/thetao/lead_03,5,1783034524.974757,0.002250225283205509
loss/val_norm_lead_var/thetao/lead_04,5,1783034524.9901764,0.0028143413364887238
loss/val_norm_lead_var/uo/lead_01,5,1783034525.0958316,0.004142679274082184
loss/val_norm_lead_var/uo/lead_02,5,1783034525.1125405,0.005744272377341986
loss/val_norm_lead_var/uo/lead_03,5,1783034525.124793,0.007138666696846485
loss/val_norm_lead_var/uo/lead_04,5,1783034525.1386275,0.008410601876676083
loss/val_norm_lead_var/vo/lead_01,5,1783034525.1691859,0.004309153649955988
loss/val_norm_lead_var/vo/lead_02,5,1783034525.1850026,0.006128889974206686
loss/val_norm_lead_var/vo/lead_03,5,1783034525.2039135,0.007716080639511347
loss/val_norm_lead_var/vo/lead_04,5,1783034525.2215638,0.009158819913864136
loss/val_norm_lead_var/zos/lead_01,5,1783034524.8224142,0.001561539713293314
loss/val_norm_lead_var/zos/lead_02,5,1783034524.8383067,0.0023401665966957808
loss/val_norm_lead_var/zos/lead_03,5,1783034524.8533537,0.002930158982053399
loss/val_norm_lead_var/zos/lead_04,5,1783034524.8710253,0.0034384916070848703
loss/val_norm_var/siconc,5,1783034524.45881,0.00455885473638773
loss/val_norm_var/sithick,5,1783034524.733069,0.0007025407394394279
loss/val_norm_var/so,5,1783034525.0057797,0.0004990763845853508
loss/val_norm_var/thetao,5,1783034524.887508,0.0019098100019618869
loss/val_norm_var/uo,5,1783034525.0726638,0.006359055172652006
loss/val_norm_var/vo,5,1783034525.1531978,0.006828235927969217
loss/val_norm_var/zos,5,1783034524.8035984,0.002567589282989502
loss/val_var/siconc,5,1783034524.4541223,0.00455885473638773
loss/val_var/sithick,5,1783034524.7280467,0.0007025407394394279
loss/val_var/so,5,1783034525.0012681,0.0004990763845853508
loss/val_var/thetao,5,1783034524.8831172,0.0019098100019618869
loss/val_var/uo,5,1783034525.0657246,0.006359055172652006
loss/val_var/vo,5,1783034525.1484582,0.006828235927969217
loss/val_var/zos,5,1783034524.7978232,0.002567589282989502
loss/train,6,1783036188.0016499,0.0016003884375095367
loss/train,7,1783037855.4237158,0.0015948798973113298
loss/train,8,1783039524.3625338,0.0015872274525463581
loss/train,9,1783041193.484928,0.0015828764298930764
loss/ema_val,10,1783043260.1328323,0.0016985913971439004
loss/ema_val_denorm,10,1783043260.1328373,0.02429032512009144
loss/train,10,1783042859.7544549,0.001576948445290327
loss/val,10,1783043260.1327066,0.001728524686768651
loss/val_denorm,10,1783043260.1328263,0.024617113173007965
loss/val_denorm_lead/lead_01,10,1783043260.1328523,0.012648590840399265
loss/val_denorm_lead/lead_02,10,1783043260.1328673,0.0212967861443758
loss/val_denorm_lead/lead_03,10,1783043260.14727,0.02883795276284218
loss/val_denorm_lead/lead_04,10,1783043260.1708276,0.03568512573838234
loss/val_denorm_lead_var/siconc/lead_01,10,1783043260.2139978,0.0025138729251921177
loss/val_denorm_lead_var/siconc/lead_02,10,1783043260.2401586,0.004125877749174833
loss/val_denorm_lead_var/siconc/lead_03,10,1783043260.263163,0.005341432522982359
loss/val_denorm_lead_var/siconc/lead_04,10,1783043260.2883005,0.006330719217658043
loss/val_denorm_lead_var/sithick/lead_01,10,1783043260.338072,0.0029832914005964994
loss/val_denorm_lead_var/sithick/lead_02,10,1783043260.3629117,0.004794745240360498
loss/val_denorm_lead_var/sithick/lead_03,10,1783043260.3819268,0.006177916657179594
loss/val_denorm_lead_var/sithick/lead_04,10,1783043260.40215,0.007357570808380842
loss/val_denorm_lead_var/so/lead_01,10,1783043261.0744305,0.00807125773280859
loss/val_denorm_lead_var/so/lead_02,10,1783043261.1031966,0.013686512596905231
loss/val_denorm_lead_var/so/lead_03,10,1783043261.1283436,0.018473539501428604
loss/val_denorm_lead_var/so/lead_04,10,1783043261.1593673,0.022775324061512947
loss/val_denorm_lead_var/thetao/lead_01,10,1783043260.7705345,0.031354814767837524
loss/val_denorm_lead_var/thetao/lead_02,10,1783043260.7866235,0.05414262041449547
loss/val_denorm_lead_var/thetao/lead_03,10,1783043261.0128078,0.0744236558675766
loss/val_denorm_lead_var/thetao/lead_04,10,1783043261.03143,0.09298117458820343
loss/val_denorm_lead_var/uo/lead_01,10,1783043261.2192729,0.008497895672917366
loss/val_denorm_lead_var/uo/lead_02,10,1783043261.2359424,0.011459464207291603
loss/val_denorm_lead_var/uo/lead_03,10,1783043261.252827,0.014048858545720577
loss/val_denorm_lead_var/uo/lead_04,10,1783043261.2678814,0.01643802784383297
loss/val_denorm_lead_var/vo/lead_01,10,1783043261.300618,0.008487687446177006
loss/val_denorm_lead_var/vo/lead_02,10,1783043261.3170736,0.01171791646629572
loss/val_denorm_lead_var/vo/lead_03,10,1783043261.3318012,0.014635685831308365
loss/val_denorm_lead_var/vo/lead_04,10,1783043261.3484583,0.017377614974975586
loss/val_denorm_lead_var/zos/lead_01,10,1783043260.4564342,0.005994676146656275
loss/val_denorm_lead_var/zos/lead_02,10,1783043260.4896195,0.008939951658248901
loss/val_denorm_lead_var/zos/lead_03,10,1783043260.520902,0.011186985298991203
loss/val_denorm_lead_var/zos/lead_04,10,1783043260.5459146,0.013139738701283932
loss/val_denorm_var/siconc,10,1783043260.1899645,0.00457797572016716
loss/val_denorm_var/sithick,10,1783043260.3152926,0.005328380968421698
loss/val_denorm_var/so,10,1783043261.0495095,0.015751658007502556
loss/val_denorm_var/thetao,10,1783043260.760782,0.06322556734085083
loss/val_denorm_var/uo,10,1783043261.192569,0.012611061334609985
loss/val_denorm_var/vo,10,1783043261.28304,0.013054725714027882
loss/val_denorm_var/zos,10,1783043260.4291544,0.0098153380677104
loss/val_lead/lead_01,10,1783043260.1328423,0.000985701335594058
loss/val_lead/lead_02,10,1783043260.1328576,0.0015280479565262794
loss/val_lead/lead_03,10,1783043260.133256,0.0019914822187274694
loss/val_lead/lead_04,10,1783043260.1568818,0.002408867236226797
loss/val_lead_var/siconc/lead_01,10,1783043260.1987445,0.002513870596885681
loss/val_lead_var/siconc/lead_02,10,1783043260.2241106,0.0041258735582232475
loss/val_lead_var/siconc/lead_03,10,1783043260.2489474,0.005341426935046911
loss/val_lead_var/siconc/lead_04,10,1783043260.2704568,0.006330713164061308
loss/val_lead_var/sithick/lead_01,10,1783043260.3225195,0.0003914209664799273
loss/val_lead_var/sithick/lead_02,10,1783043260.348038,0.0006290916935540736
loss/val_lead_var/sithick/lead_03,10,1783043260.3691125,0.0008105698507279158
loss/val_lead_var/sithick/lead_04,10,1783043260.387757,0.0009653456509113312
loss/val_lead_var/so/lead_01,10,1783043261.0580378,0.00025157807976938784
loss/val_lead_var/so/lead_02,10,1783043261.0834136,0.0004291585646569729
loss/val_lead_var/so/lead_03,10,1783043261.111231,0.0005827240529470146
loss/val_lead_var/so/lead_04,10,1783043261.1394327,0.0007218621321953833
loss/val_lead_var/thetao/lead_01,10,1783043260.7628105,0.0009367187158204615
loss/val_lead_var/thetao/lead_02,10,1783043260.775189,0.0016210281755775213
loss/val_lead_var/thetao/lead_03,10,1783043260.9956143,0.002233111299574375
loss/val_lead_var/thetao/lead_04,10,1783043261.0195272,0.0027950159274041653
loss/val_lead_var/uo/lead_01,10,1783043261.2024188,0.004141169600188732
loss/val_lead_var/uo/lead_02,10,1783043261.2240524,0.005694636609405279
loss/val_lead_var/uo/lead_03,10,1783043261.2414649,0.0070779104717075825
loss/val_lead_var/uo/lead_04,10,1783043261.2580755,0.008352906443178654
loss/val_lead_var/vo/lead_01,10,1783043261.287911,0.004236191511154175
loss/val_lead_var/vo/lead_02,10,1783043261.3056643,0.005919056944549084
loss/val_lead_var/vo/lead_03,10,1783043261.3221998,0.007455739192664623
loss/val_lead_var/vo/lead_04,10,1783043261.3349252,0.008899330161511898
loss/val_lead_var/zos/lead_01,10,1783043260.4379573,0.0015460873255506158
loss/val_lead_var/zos/lead_02,10,1783043260.4670632,0.0023057032376527786
loss/val_lead_var/zos/lead_03,10,1783043260.5028288,0.0028852359391748905
loss/val_lead_var/zos/lead_04,10,1783043260.528404,0.0033888707403093576
loss/val_norm,10,1783043260.1328175,0.001728524686768651
loss/val_norm_lead/lead_01,10,1783043260.1328475,0.000985701335594058
loss/val_norm_lead/lead_02,10,1783043260.1328626,0.0015280479565262794
loss/val_norm_lead/lead_03,10,1783043260.139997,0.0019914822187274694
loss/val_norm_lead/lead_04,10,1783043260.1646702,0.002408867236226797
loss/val_norm_lead_var/siconc/lead_01,10,1783043260.2055805,0.002513870596885681
loss/val_norm_lead_var/siconc/lead_02,10,1783043260.2313313,0.0041258735582232475
loss/val_norm_lead_var/siconc/lead_03,10,1783043260.255221,0.005341426935046911
loss/val_norm_lead_var/siconc/lead_04,10,1783043260.279857,0.006330713164061308
loss/val_norm_lead_var/sithick/lead_01,10,1783043260.329273,0.0003914209664799273
loss/val_norm_lead_var/sithick/lead_02,10,1783043260.356868,0.0006290916935540736
loss/val_norm_lead_var/sithick/lead_03,10,1783043260.3758914,0.0008105698507279158
loss/val_norm_lead_var/sithick/lead_04,10,1783043260.3938782,0.0009653456509113312
loss/val_norm_lead_var/so/lead_01,10,1783043261.0663335,0.00025157807976938784
loss/val_norm_lead_var/so/lead_02,10,1783043261.0925615,0.0004291585646569729
loss/val_norm_lead_var/so/lead_03,10,1783043261.1199527,0.0005827240529470146
loss/val_norm_lead_var/so/lead_04,10,1783043261.1492999,0.0007218621321953833
loss/val_norm_lead_var/thetao/lead_01,10,1783043260.765186,0.0009367187158204615
loss/val_norm_lead_var/thetao/lead_02,10,1783043260.7798102,0.0016210281755775213
loss/val_norm_lead_var/thetao/lead_03,10,1783043261.003367,0.002233111299574375
loss/val_norm_lead_var/thetao/lead_04,10,1783043261.0254953,0.0027950159274041653
loss/val_norm_lead_var/uo/lead_01,10,1783043261.21165,0.004141169600188732
loss/val_norm_lead_var/uo/lead_02,10,1783043261.2307322,0.005694636609405279
loss/val_norm_lead_var/uo/lead_03,10,1783043261.2473495,0.0070779104717075825
loss/val_norm_lead_var/uo/lead_04,10,1783043261.2632377,0.008352906443178654
loss/val_norm_lead_var/vo/lead_01,10,1783043261.294389,0.004236191511154175
loss/val_norm_lead_var/vo/lead_02,10,1783043261.3100388,0.005919056944549084
loss/val_norm_lead_var/vo/lead_03,10,1783043261.3265755,0.007455739192664623
loss/val_norm_lead_var/vo/lead_04,10,1783043261.3406866,0.008899330161511898
loss/val_norm_lead_var/zos/lead_01,10,1783043260.4459229,0.0015460873255506158
loss/val_norm_lead_var/zos/lead_02,10,1783043260.477514,0.0023057032376527786
loss/val_norm_lead_var/zos/lead_03,10,1783043260.5119984,0.0028852359391748905
loss/val_norm_lead_var/zos/lead_04,10,1783043260.53859,0.0033888707403093576
loss/val_norm_var/siconc,10,1783043260.184058,0.004577971063554287
loss/val_norm_var/sithick,10,1783043260.3066964,0.0006991070113144815
loss/val_norm_var/so,10,1783043261.0435474,0.0004963307292200625
loss/val_norm_var/thetao,10,1783043260.7596118,0.0018964685732498765
loss/val_norm_var/uo,10,1783043261.1826992,0.006316655781120062
loss/val_norm_var/vo,10,1783043261.2776127,0.006627579219639301
loss/val_norm_var/zos,10,1783043260.4212992,0.0025314742233604193
loss/val_var/siconc,10,1783043260.1772432,0.004577971063554287
loss/val_var/sithick,10,1783043260.2981079,0.0006991070113144815
loss/val_var/so,10,1783043261.0366774,0.0004963307292200625
loss/val_var/thetao,10,1783043260.756351,0.0018964685732498765
loss/val_var/uo,10,1783043261.1714554,0.006316655781120062
loss/val_var/vo,10,1783043261.2735038,0.006627579219639301
loss/val_var/zos,10,1783043260.4121997,0.0025314742233604193
loss/train,11,1783044928.8977392,0.0015694116009399295
loss/train,12,1783046596.5760381,0.0015634845476597548
loss/train,13,1783048267.918102,0.0015570296673104167
loss/train,14,1783049937.1560125,0.0015531003009527922
loss/ema_val,15,1783052007.9967778,0.0016732239164412022
loss/ema_val_denorm,15,1783052007.9967828,0.02403532713651657
loss/train,15,1783051607.2411122,0.0015462058363482356
loss/val,15,1783052007.9967096,0.0017004854744300246
loss/val_denorm,15,1783052007.996772,0.024313481524586678
loss/val_denorm_lead/lead_01,15,1783052007.9967983,0.012530269101262093
loss/val_denorm_lead/lead_02,15,1783052007.9968128,0.021025631576776505
loss/val_denorm_lead/lead_03,15,1783052008.0052466,0.028461413457989693
loss/val_denorm_lead/lead_04,15,1783052008.01861,0.03523661196231842
loss/val_denorm_lead_var/siconc/lead_01,15,1783052008.0438197,0.0025295212399214506
loss/val_denorm_lead_var/siconc/lead_02,15,1783052008.0531695,0.004160634241998196
loss/val_denorm_lead_var/siconc/lead_03,15,1783052008.062159,0.005392518360167742
loss/val_denorm_lead_var/siconc/lead_04,15,1783052008.2727985,0.0063926768489181995
loss/val_denorm_lead_var/sithick/lead_01,15,1783052008.2926397,0.002961693797260523
loss/val_denorm_lead_var/sithick/lead_02,15,1783052008.2996392,0.004739874973893166
loss/val_denorm_lead_var/sithick/lead_03,15,1783052008.3082685,0.006098469719290733
loss/val_denorm_lead_var/sithick/lead_04,15,1783052008.313763,0.0072569530457258224
loss/val_denorm_lead_var/so/lead_01,15,1783052008.6669154,0.008047124370932579
loss/val_denorm_lead_var/so/lead_02,15,1783052008.6816957,0.013605508022010326
loss/val_denorm_lead_var/so/lead_03,15,1783052008.6899948,0.018341809511184692
loss/val_denorm_lead_var/so/lead_04,15,1783052008.6988819,0.02260189689695835
loss/val_denorm_lead_var/thetao/lead_01,15,1783052008.3803284,0.030970441177487373
loss/val_denorm_lead_var/thetao/lead_02,15,1783052008.4010775,0.05334369093179703
loss/val_denorm_lead_var/thetao/lead_03,15,1783052008.417612,0.07334423810243607
loss/val_denorm_lead_var/thetao/lead_04,15,1783052008.439053,0.09172852337360382
loss/val_denorm_lead_var/uo/lead_01,15,1783052008.7120986,0.008340117521584034
loss/val_denorm_lead_var/uo/lead_02,15,1783052008.7155552,0.011072536930441856
loss/val_denorm_lead_var/uo/lead_03,15,1783052008.720965,0.013559721410274506
loss/val_denorm_lead_var/uo/lead_04,15,1783052008.729883,0.015894146636128426
loss/val_denorm_lead_var/vo/lead_01,15,1783052008.7490566,0.008377408608794212
loss/val_denorm_lead_var/vo/lead_02,15,1783052008.7566147,0.011380252428352833
loss/val_denorm_lead_var/vo/lead_03,15,1783052008.7650726,0.014177295379340649
loss/val_denorm_lead_var/vo/lead_04,15,1783052008.7687433,0.016836104914546013
loss/val_denorm_lead_var/zos/lead_01,15,1783052008.331643,0.0059379334561526775
loss/val_denorm_lead_var/zos/lead_02,15,1783052008.3420866,0.008789585903286934
loss/val_denorm_lead_var/zos/lead_03,15,1783052008.3508794,0.010969755239784718
loss/val_denorm_lead_var/zos/lead_04,15,1783052008.3591666,0.012859190814197063
loss/val_denorm_var/siconc,15,1783052008.0324547,0.004618837498128414
loss/val_denorm_var/sithick,15,1783052008.283913,0.005264247767627239
loss/val_denorm_var/so,15,1783052008.4477475,0.015649084001779556
loss/val_denorm_var/thetao,15,1783052008.367555,0.062346722930669785
loss/val_denorm_var/uo,15,1783052008.7062352,0.012216630391776562
loss/val_denorm_var/vo,15,1783052008.7396102,0.012692765332758427
loss/val_denorm_var/zos,15,1783052008.322164,0.009639116935431957
loss/val_lead/lead_01,15,1783052007.9967885,0.0009751978795975447
loss/val_lead/lead_02,15,1783052007.9968033,0.0015019919956102967
loss/val_lead/lead_03,15,1783052007.9970636,0.0019566453993320465
loss/val_lead/lead_04,15,1783052008.0102487,0.0023681065067648888
loss/val_lead_var/siconc/lead_01,15,1783052008.0361204,0.0025295186787843704
loss/val_lead_var/siconc/lead_02,15,1783052008.046973,0.004160630516707897
loss/val_lead_var/siconc/lead_03,15,1783052008.0563502,0.005392512772232294
loss/val_lead_var/siconc/lead_04,15,1783052008.0652843,0.006392670329660177
loss/val_lead_var/sithick/lead_01,15,1783052008.2872684,0.00038858724292367697
loss/val_lead_var/sithick/lead_02,15,1783052008.294778,0.0006218924536369741
loss/val_lead_var/sithick/lead_03,15,1783052008.3021104,0.0008001460810191929
loss/val_lead_var/sithick/lead_04,15,1783052008.3102953,0.0009521441534161568
loss/val_lead_var/so/lead_01,15,1783052008.4504523,0.0002508823527023196
loss/val_lead_var/so/lead_02,15,1783052008.6744573,0.0004268147167749703
loss/val_lead_var/so/lead_03,15,1783052008.6845734,0.0005789185524918139
loss/val_lead_var/so/lead_04,15,1783052008.6929972,0.0007168660522438586
loss/val_lead_var/thetao/lead_01,15,1783052008.3713121,0.0009246926638297737
loss/val_lead_var/thetao/lead_02,15,1783052008.3853452,0.0015965355560183525
loss/val_lead_var/thetao/lead_03,15,1783052008.407371,0.002200267044827342
loss/val_lead_var/thetao/lead_04,15,1783052008.4257064,0.0027570289094001055
loss/val_lead_var/uo/lead_01,15,1783052008.7085824,0.0040557193569839
loss/val_lead_var/uo/lead_02,15,1783052008.7135317,0.005494756158441305
loss/val_lead_var/uo/lead_03,15,1783052008.7166848,0.00682454789057374
loss/val_lead_var/uo/lead_04,15,1783052008.7240934,0.008071173913776875
loss/val_lead_var/vo/lead_01,15,1783052008.7421095,0.004174876492470503
loss/val_lead_var/vo/lead_02,15,1783052008.7522478,0.005742446985095739
loss/val_lead_var/vo/lead_03,15,1783052008.759012,0.007216187193989754
loss/val_lead_var/vo/lead_04,15,1783052008.766849,0.008617580868303776
loss/val_lead_var/zos/lead_01,15,1783052008.3250515,0.0015314527554437518
loss/val_lead_var/zos/lead_02,15,1783052008.335403,0.002266922499984503
loss/val_lead_var/zos/lead_03,15,1783052008.344757,0.0028292101342231035
loss/val_lead_var/zos/lead_04,15,1783052008.35413,0.0033165146596729755
loss/val_norm,15,1783052007.9967635,0.0017004854744300246
loss/val_norm_lead/lead_01,15,1783052007.9967933,0.0009751978795975447
loss/val_norm_lead/lead_02,15,1783052007.996808,0.0015019919956102967
loss/val_norm_lead/lead_03,15,1783052008.0011792,0.0019566453993320465
loss/val_norm_lead/lead_04,15,1783052008.014607,0.0023681065067648888
loss/val_norm_lead_var/siconc/lead_01,15,1783052008.039909,0.0025295186787843704
loss/val_norm_lead_var/siconc/lead_02,15,1783052008.0503836,0.004160630516707897
loss/val_norm_lead_var/siconc/lead_03,15,1783052008.059169,0.005392512772232294
loss/val_norm_lead_var/siconc/lead_04,15,1783052008.2692575,0.006392670329660177
loss/val_norm_lead_var/sithick/lead_01,15,1783052008.2901607,0.00038858724292367697
loss/val_norm_lead_var/sithick/lead_02,15,1783052008.2971914,0.0006218924536369741
loss/val_norm_lead_var/sithick/lead_03,15,1783052008.3047695,0.0008001460810191929
loss/val_norm_lead_var/sithick/lead_04,15,1783052008.3120277,0.0009521441534161568
loss/val_norm_lead_var/so/lead_01,15,1783052008.6578643,0.0002508823527023196
loss/val_norm_lead_var/so/lead_02,15,1783052008.67794,0.0004268147167749703
loss/val_norm_lead_var/so/lead_03,15,1783052008.6878626,0.0005789185524918139
loss/val_norm_lead_var/so/lead_04,15,1783052008.696069,0.0007168660522438586
loss/val_norm_lead_var/thetao/lead_01,15,1783052008.375869,0.0009246926638297737
loss/val_norm_lead_var/thetao/lead_02,15,1783052008.3930762,0.0015965355560183525
loss/val_norm_lead_var/thetao/lead_03,15,1783052008.4113908,0.002200267044827342
loss/val_norm_lead_var/thetao/lead_04,15,1783052008.4346364,0.0027570289094001055
loss/val_norm_lead_var/uo/lead_01,15,1783052008.7103875,0.0040557193569839
loss/val_norm_lead_var/uo/lead_02,15,1783052008.7146406,0.005494756158441305
loss/val_norm_lead_var/uo/lead_03,15,1783052008.7188458,0.00682454789057374
loss/val_norm_lead_var/uo/lead_04,15,1783052008.7263799,0.008071173913776875
loss/val_norm_lead_var/vo/lead_01,15,1783052008.7456698,0.004174876492470503
loss/val_norm_lead_var/vo/lead_02,15,1783052008.7545846,0.005742446985095739
loss/val_norm_lead_var/vo/lead_03,15,1783052008.761772,0.007216187193989754
loss/val_norm_lead_var/vo/lead_04,15,1783052008.7678661,0.008617580868303776
loss/val_norm_lead_var/zos/lead_01,15,1783052008.328456,0.0015314527554437518
loss/val_norm_lead_var/zos/lead_02,15,1783052008.3391173,0.002266922499984503
loss/val_norm_lead_var/zos/lead_03,15,1783052008.347556,0.0028292101342231035
loss/val_norm_lead_var/zos/lead_04,15,1783052008.3565125,0.0033165146596729755
