tag,step,wall_time,value
loss/val_denorm_var/uo,65,1782911017.2750182,0.008875575847923756
loss/val_denorm_var/vo,65,1782911017.329088,0.009116695262491703
loss/val_denorm_var/zos,65,1782911016.9472573,0.00618441728875041
loss/val_lead/lead_01,65,1782911016.699061,0.001034318469464779
loss/val_lead_var/siconc/lead_01,65,1782911016.6992722,0.0025020563043653965
loss/val_lead_var/sithick/lead_01,65,1782911016.9258354,0.0004143471596762538
loss/val_lead_var/so/lead_01,65,1782911017.0036805,0.00026746606454253197
loss/val_lead_var/thetao/lead_01,65,1782911016.9777129,0.0009866341715678573
loss/val_lead_var/uo/lead_01,65,1782911017.2966673,0.004338525235652924
loss/val_lead_var/vo/lead_01,65,1782911017.3325162,0.004568205680698156
loss/val_lead_var/zos/lead_01,65,1782911016.9514005,0.0015950234374031425
loss/val_norm,65,1782911016.6990352,0.001034318469464779
loss/val_norm_lead/lead_01,65,1782911016.699066,0.001034318469464779
loss/val_norm_lead_var/siconc/lead_01,65,1782911016.9091845,0.0025020563043653965
loss/val_norm_lead_var/sithick/lead_01,65,1782911016.929266,0.0004143471596762538
loss/val_norm_lead_var/so/lead_01,65,1782911017.007264,0.00026746606454253197
loss/val_norm_lead_var/thetao/lead_01,65,1782911016.9810562,0.0009866341715678573
loss/val_norm_lead_var/uo/lead_01,65,1782911017.3144944,0.004338525235652924
loss/val_norm_lead_var/vo/lead_01,65,1782911017.3356247,0.004568205680698156
loss/val_norm_lead_var/zos/lead_01,65,1782911016.9557679,0.0015950234374031425
loss/val_norm_var/siconc,65,1782911016.6990802,0.0025020563043653965
loss/val_norm_var/sithick,65,1782911016.919323,0.0004143471596762538
loss/val_norm_var/so,65,1782911016.9960601,0.00026746606454253197
loss/val_norm_var/thetao,65,1782911016.969454,0.0009866341715678573
loss/val_norm_var/uo,65,1782911017.24328,0.004338525235652924
loss/val_norm_var/vo,65,1782911017.3254201,0.004568205680698156
loss/val_norm_var/zos,65,1782911016.9424975,0.0015950234374031425
loss/val_var/siconc,65,1782911016.6990752,0.0025020563043653965
loss/val_var/sithick,65,1782911016.9162807,0.0004143471596762538
loss/val_var/so,65,1782911016.9901745,0.00026746606454253197
loss/val_var/thetao,65,1782911016.9650264,0.0009866341715678573
loss/val_var/uo,65,1782911017.2177503,0.004338525235652924
loss/val_var/vo,65,1782911017.3218868,0.004568205680698156
loss/val_var/zos,65,1782911016.9380298,0.0015950234374031425
loss/train,66,1782911465.3773773,0.0009866583859547973
loss/train,67,1782912009.9594972,0.000985356979072094
loss/train,68,1782912488.2229016,0.0009842106373980641
loss/train,69,1782912942.1932383,0.0009824158623814583
loss/ema_val,70,1782913489.873864,0.0010124660329893231
loss/ema_val_denorm,70,1782913489.873869,0.013150744140148163
loss/train,70,1782913393.1438837,0.0009809377370402217
loss/val,70,1782913489.873815,0.0010311303194612265
loss/val_denorm,70,1782913489.8738575,0.013318607583642006
loss/val_denorm_lead/lead_01,70,1782913489.873885,0.013318607583642006
loss/val_denorm_lead_var/siconc/lead_01,70,1782913489.88235,0.002481346018612385
loss/val_denorm_lead_var/sithick/lead_01,70,1782913489.9077468,0.003158996347337961
loss/val_denorm_lead_var/so/lead_01,70,1782913490.2779956,0.00857340358197689
loss/val_denorm_lead_var/thetao/lead_01,70,1782913489.9709444,0.032911136746406555
loss/val_denorm_lead_var/uo/lead_01,70,1782913490.3161218,0.008801909163594246
loss/val_denorm_lead_var/vo/lead_01,70,1782913490.3525488,0.009110365994274616
loss/val_denorm_lead_var/zos/lead_01,70,1782913489.9362922,0.0062324958853423595
loss/val_denorm_var/siconc,70,1782913489.8739018,0.002481346018612385
loss/val_denorm_var/sithick,70,1782913489.8928597,0.003158996347337961
loss/val_denorm_var/so,70,1782913489.9927127,0.00857340358197689
loss/val_denorm_var/thetao,70,1782913489.9517245,0.032911136746406555
loss/val_denorm_var/uo,70,1782913490.2967353,0.008801909163594246
loss/val_denorm_var/vo,70,1782913490.3356223,0.009110365994274616
loss/val_denorm_var/zos,70,1782913489.920515,0.0062324958853423595
loss/val_lead/lead_01,70,1782913489.873874,0.0010311303194612265
loss/val_lead_var/siconc/lead_01,70,1782913489.8741894,0.0024813436903059483
loss/val_lead_var/sithick/lead_01,70,1782913489.8977833,0.0004144742270000279
loss/val_lead_var/so/lead_01,70,1782913490.2029154,0.0002662840997800231
loss/val_lead_var/thetao/lead_01,70,1782913489.9578066,0.0009834079537540674
loss/val_lead_var/uo/lead_01,70,1782913490.3030267,0.004304029047489166
loss/val_lead_var/vo/lead_01,70,1782913490.3413775,0.004563965834677219
loss/val_lead_var/zos/lead_01,70,1782913489.924508,0.0016074234154075384
loss/val_norm,70,1782913489.8738496,0.0010311303194612265
loss/val_norm_lead/lead_01,70,1782913489.8738792,0.0010311303194612265
loss/val_norm_lead_var/siconc/lead_01,70,1782913489.8787737,0.0024813436903059483
loss/val_norm_lead_var/sithick/lead_01,70,1782913489.902597,0.0004144742270000279
loss/val_norm_lead_var/so/lead_01,70,1782913490.2713888,0.0002662840997800231
loss/val_norm_lead_var/thetao/lead_01,70,1782913489.9639006,0.0009834079537540674
loss/val_norm_lead_var/uo/lead_01,70,1782913490.3090918,0.004304029047489166
loss/val_norm_lead_var/vo/lead_01,70,1782913490.3471632,0.004563965834677219
loss/val_norm_lead_var/zos/lead_01,70,1782913489.9305592,0.0016074234154075384
loss/val_norm_var/siconc,70,1782913489.873897,0.0024813436903059483
loss/val_norm_var/sithick,70,1782913489.8892608,0.0004144742270000279
loss/val_norm_var/so,70,1782913489.9866612,0.0002662840997800231
loss/val_norm_var/thetao,70,1782913489.9471176,0.0009834079537540674
loss/val_norm_var/uo,70,1782913490.2905126,0.004304029047489166
loss/val_norm_var/vo,70,1782913490.3296435,0.004563965834677219
loss/val_norm_var/zos,70,1782913489.916329,0.0016074234154075384
loss/val_var/siconc,70,1782913489.8738904,0.0024813436903059483
loss/val_var/sithick,70,1782913489.885904,0.0004144742270000279
loss/val_var/so,70,1782913489.9791572,0.0002662840997800231
loss/val_var/thetao,70,1782913489.941629,0.0009834079537540674
loss/val_var/uo,70,1782913490.2846828,0.004304029047489166
loss/val_var/vo,70,1782913490.322742,0.004563965834677219
loss/val_var/zos,70,1782913489.9119713,0.0016074234154075384
loss/train,71,1782913934.9273927,0.000979131436906755
loss/train,72,1782914379.2096245,0.0009784625144675374
loss/train,73,1782914845.2038412,0.0009765385766513646
loss/train,74,1782915290.2989888,0.0009753226186148822
loss/ema_val,75,1782915831.5724893,0.0010078047635033727
loss/ema_val_denorm,75,1782915831.5724945,0.013085199519991875
loss/train,75,1782915733.8416498,0.00097403529798612
loss/val,75,1782915831.5724363,0.0010303591843694448
loss/val_denorm,75,1782915831.5724833,0.0132536506280303
loss/val_denorm_lead/lead_01,75,1782915831.5725088,0.0132536506280303
loss/val_denorm_lead_var/siconc/lead_01,75,1782915831.5790453,0.0025232841726392508
loss/val_denorm_lead_var/sithick/lead_01,75,1782915831.8178852,0.0031546284444630146
loss/val_denorm_lead_var/so/lead_01,75,1782915832.102614,0.008512982167303562
loss/val_denorm_lead_var/thetao/lead_01,75,1782915832.072027,0.03275669738650322
loss/val_denorm_lead_var/uo/lead_01,75,1782915832.1237986,0.008832828141748905
loss/val_denorm_lead_var/vo/lead_01,75,1782915832.1442742,0.009093988686800003
loss/val_denorm_lead_var/zos/lead_01,75,1782915832.0477228,0.00618722615763545
loss/val_denorm_var/siconc,75,1782915831.5725236,0.0025232841726392508
loss/val_denorm_var/sithick,75,1782915831.8071299,0.0031546284444630146
loss/val_denorm_var/so,75,1782915832.08367,0.008512982167303562
loss/val_denorm_var/thetao,75,1782915832.0591319,0.03275669738650322
loss/val_denorm_var/uo,75,1782915832.114663,0.008832828141748905
loss/val_denorm_var/vo,75,1782915832.1322799,0.009093988686800003
loss/val_denorm_var/zos,75,1782915832.033288,0.00618722615763545
loss/val_lead/lead_01,75,1782915831.5724995,0.0010303591843694448
loss/val_lead_var/siconc/lead_01,75,1782915831.5727944,0.0025232816115021706
loss/val_lead_var/sithick/lead_01,75,1782915831.8102002,0.00041390114347450435
loss/val_lead_var/so/lead_01,75,1782915832.0898263,0.0002646219509188086
loss/val_lead_var/thetao/lead_01,75,1782915832.063675,0.000979106524027884
loss/val_lead_var/uo/lead_01,75,1782915832.1172793,0.004313263576477766
loss/val_lead_var/vo/lead_01,75,1782915832.1364868,0.004553001374006271
loss/val_lead_var/zos/lead_01,75,1782915832.0381122,0.0015957477735355496
loss/val_norm,75,1782915831.572475,0.0010303591843694448
loss/val_norm_lead/lead_01,75,1782915831.5725043,0.0010303591843694448
loss/val_norm_lead_var/siconc/lead_01,75,1782915831.5757384,0.0025232816115021706
loss/val_norm_lead_var/sithick/lead_01,75,1782915831.814049,0.00041390114347450435
loss/val_norm_lead_var/so/lead_01,75,1782915832.0976582,0.0002646219509188086
loss/val_norm_lead_var/thetao/lead_01,75,1782915832.0683458,0.000979106524027884
loss/val_norm_lead_var/uo/lead_01,75,1782915832.120273,0.004313263576477766
loss/val_norm_lead_var/vo/lead_01,75,1782915832.140324,0.004553001374006271
loss/val_norm_lead_var/zos/lead_01,75,1782915832.043485,0.0015957477735355496
loss/val_norm_var/siconc,75,1782915831.5725183,0.0025232816115021706
loss/val_norm_var/sithick,75,1782915831.8022628,0.00041390114347450435
loss/val_norm_var/so,75,1782915832.0794804,0.0002646219509188086
loss/val_norm_var/thetao,75,1782915832.0557578,0.000979106524027884
loss/val_norm_var/uo,75,1782915832.109498,0.004313263576477766
loss/val_norm_var/vo,75,1782915832.129475,0.004553001374006271
loss/val_norm_var/zos,75,1782915832.0273967,0.0015957477735355496
loss/val_var/siconc,75,1782915831.5725138,0.0025232816115021706
loss/val_var/sithick,75,1782915831.7945144,0.00041390114347450435
loss/val_var/so,75,1782915832.075966,0.0002646219509188086
loss/val_var/thetao,75,1782915832.0516617,0.000979106524027884
loss/val_var/uo,75,1782915832.106192,0.004313263576477766
loss/val_var/vo,75,1782915832.126668,0.004553001374006271
loss/val_var/zos,75,1782915831.8213437,0.0015957477735355496
loss/train,76,1782916364.3517423,0.0009725311538204551
loss/train,77,1782917855.8847969,0.0009713530889712274
loss/train,78,1782918571.732846,0.0009695680346339941
loss/train,79,1782919025.727108,0.0009689323487691581
loss/ema_val,80,1782919566.030472,0.0010038077598437667
loss/ema_val_denorm,80,1782919566.0304773,0.0130297327414155
loss/train,80,1782919469.6243556,0.0009681629599072039
loss/val,80,1782919566.030416,0.00102576136123389
loss/val_denorm,80,1782919566.0304658,0.013214683160185814
loss/val_denorm_lead/lead_01,80,1782919566.0304923,0.013214683160185814
loss/val_denorm_lead_var/siconc/lead_01,80,1782919566.0367305,0.0025075979065150023
loss/val_denorm_lead_var/sithick/lead_01,80,1782919566.059805,0.003122194204479456
loss/val_denorm_lead_var/so/lead_01,80,1782919566.325201,0.008466115221381187
loss/val_denorm_lead_var/thetao/lead_01,80,1782919566.0982704,0.032719433307647705
loss/val_denorm_lead_var/uo/lead_01,80,1782919566.3447404,0.008769218809902668
loss/val_denorm_lead_var/vo/lead_01,80,1782919566.3650575,0.009000991471111774
loss/val_denorm_lead_var/zos/lead_01,80,1782919566.0810716,0.006223456002771854
loss/val_denorm_var/siconc,80,1782919566.0305073,0.0025075979065150023
loss/val_denorm_var/sithick,80,1782919566.0479865,0.003122194204479456
loss/val_denorm_var/so,80,1782919566.3136127,0.008466115221381187
loss/val_denorm_var/thetao,80,1782919566.0896714,0.032719433307647705
loss/val_denorm_var/uo,80,1782919566.335829,0.008769218809902668
loss/val_denorm_var/vo,80,1782919566.3543534,0.009000991471111774
loss/val_denorm_var/zos,80,1782919566.0694392,0.006223456002771854
loss/val_lead/lead_01,80,1782919566.0304825,0.00102576136123389
loss/val_lead_var/siconc/lead_01,80,1782919566.0307608,0.002507595345377922
loss/val_lead_var/sithick/lead_01,80,1782919566.0525987,0.0004096456104889512
loss/val_lead_var/so/lead_01,80,1782919566.3185644,0.0002630113158375025
loss/val_lead_var/thetao/lead_01,80,1782919566.0924056,0.0009775926591828465
loss/val_lead_var/uo/lead_01,80,1782919566.3388999,0.004287598188966513
loss/val_lead_var/vo/lead_01,80,1782919566.357859,0.004513670690357685
loss/val_lead_var/zos/lead_01,80,1782919566.0720384,0.0016050918493419886
loss/val_norm,80,1782919566.0304575,0.00102576136123389
loss/val_norm_lead/lead_01,80,1782919566.0304873,0.00102576136123389
loss/val_norm_lead_var/siconc/lead_01,80,1782919566.034365,0.002507595345377922
loss/val_norm_lead_var/sithick/lead_01,80,1782919566.0561602,0.0004096456104889512
loss/val_norm_lead_var/so/lead_01,80,1782919566.3217173,0.0002630113158375025
loss/val_norm_lead_var/thetao/lead_01,80,1782919566.0949762,0.0009775926591828465
loss/val_norm_lead_var/uo/lead_01,80,1782919566.3419187,0.004287598188966513
loss/val_norm_lead_var/vo/lead_01,80,1782919566.3616025,0.004513670690357685
loss/val_norm_lead_var/zos/lead_01,80,1782919566.076524,0.0016050918493419886
loss/val_norm_var/siconc,80,1782919566.0305023,0.002507595345377922
loss/val_norm_var/sithick,80,1782919566.0440242,0.0004096456104889512
loss/val_norm_var/so,80,1782919566.1043618,0.0002630113158375025
loss/val_norm_var/thetao,80,1782919566.0876024,0.0009775926591828465
loss/val_norm_var/uo,80,1782919566.3323078,0.004287598188966513
loss/val_norm_var/vo,80,1782919566.3515155,0.004513670690357685
loss/val_norm_var/zos,80,1782919566.0665197,0.0016050918493419886
loss/val_var/siconc,80,1782919566.0304973,0.002507595345377922
loss/val_var/sithick,80,1782919566.0404363,0.0004096456104889512
loss/val_var/so,80,1782919566.1012611,0.0002630113158375025
loss/val_var/thetao,80,1782919566.0841727,0.0009775926591828465
loss/val_var/uo,80,1782919566.3285763,0.004287598188966513
loss/val_var/vo,80,1782919566.3477778,0.004513670690357685
loss/val_var/zos,80,1782919566.0630088,0.0016050918493419886
loss/train,81,1782920011.4340742,0.0009662354714237154
loss/train,82,1782920456.1655421,0.0009663942619226873
loss/train,83,1782920922.9698455,0.0009633044246584177
loss/train,84,1782921367.2497525,0.0009630054119043052
loss/ema_val,85,1782921913.2573507,0.0010003502247855067
loss/ema_val_denorm,85,1782921913.2573564,0.012981269508600235
loss/train,85,1782921815.6149518,0.0009615831077098846
loss/val,85,1782921913.2572908,0.0010230307234451175
loss/val_denorm,85,1782921913.2573445,0.013149159029126167
loss/val_denorm_lead/lead_01,85,1782921913.2573717,0.013149159029126167
loss/val_denorm_lead_var/siconc/lead_01,85,1782921913.2660992,0.002518326509743929
loss/val_denorm_lead_var/sithick/lead_01,85,1782921913.295307,0.003200975013896823
loss/val_denorm_lead_var/so/lead_01,85,1782921913.3593843,0.008417054079473019
loss/val_denorm_lead_var/thetao/lead_01,85,1782921913.3406513,0.032517556101083755
loss/val_denorm_lead_var/uo/lead_01,85,1782921913.3779716,0.008716250769793987
loss/val_denorm_lead_var/vo/lead_01,85,1782921913.4013772,0.008942002430558205
loss/val_denorm_lead_var/zos/lead_01,85,1782921913.3169608,0.006246716715395451
loss/val_denorm_var/siconc,85,1782921913.257386,0.002518326509743929
loss/val_denorm_var/sithick,85,1782921913.2792246,0.003200975013896823
loss/val_denorm_var/so,85,1782921913.350762,0.008417054079473019
loss/val_denorm_var/thetao,85,1782921913.3279526,0.032517556101083755
loss/val_denorm_var/uo,85,1782921913.3685377,0.008716250769793987
loss/val_denorm_var/vo,85,1782921913.3906865,0.008942002430558205
loss/val_denorm_var/zos,85,1782921913.3064044,0.006246716715395451
loss/val_lead/lead_01,85,1782921913.2573614,0.0010230307234451175
loss/val_lead_var/siconc/lead_01,85,1782921913.2576418,0.0025183239486068487
loss/val_lead_var/sithick/lead_01,85,1782921913.2855775,0.0004199820104986429
loss/val_lead_var/so/lead_01,85,1782921913.3540285,0.00026199297280982137
loss/val_lead_var/thetao/lead_01,85,1782921913.3324835,0.0009718866203911602
loss/val_lead_var/uo/lead_01,85,1782921913.3713474,0.004259724635630846
loss/val_lead_var/vo/lead_01,85,1782921913.3944235,0.004481148440390825
loss/val_lead_var/zos/lead_01,85,1782921913.3098245,0.001611091080121696
loss/val_norm,85,1782921913.2573361,0.0010230307234451175
loss/val_norm_lead/lead_01,85,1782921913.257367,0.0010230307234451175
loss/val_norm_lead_var/siconc/lead_01,85,1782921913.2619317,0.0025183239486068487
loss/val_norm_lead_var/sithick/lead_01,85,1782921913.2905734,0.0004199820104986429
loss/val_norm_lead_var/so/lead_01,85,1782921913.3567412,0.00026199297280982137
loss/val_norm_lead_var/thetao/lead_01,85,1782921913.336255,0.0009718866203911602
loss/val_norm_lead_var/uo/lead_01,85,1782921913.3743439,0.004259724635630846
loss/val_norm_lead_var/vo/lead_01,85,1782921913.398274,0.004481148440390825
loss/val_norm_lead_var/zos/lead_01,85,1782921913.313236,0.001611091080121696
loss/val_norm_var/siconc,85,1782921913.2573812,0.0025183239486068487
loss/val_norm_var/sithick,85,1782921913.2736793,0.0004199820104986429
loss/val_norm_var/so,85,1782921913.3469439,0.00026199297280982137
loss/val_norm_var/thetao,85,1782921913.3238823,0.0009718866203911602
loss/val_norm_var/uo,85,1782921913.3659172,0.004259724635630846
loss/val_norm_var/vo,85,1782921913.3863852,0.004481148440390825
loss/val_norm_var/zos,85,1782921913.3024218,0.001611091080121696
loss/val_var/siconc,85,1782921913.2573762,0.0025183239486068487
loss/val_var/sithick,85,1782921913.2703204,0.0004199820104986429
loss/val_var/so,85,1782921913.344107,0.00026199297280982137
loss/val_var/thetao,85,1782921913.3204725,0.0009718866203911602
loss/val_var/uo,85,1782921913.36257,0.004259724635630846
loss/val_var/vo,85,1782921913.3822255,0.004481148440390825
loss/val_var/zos,85,1782921913.2990515,0.001611091080121696
loss/train,86,1782924058.1233125,0.0009603326907381415
loss/train,87,1782924657.3219712,0.000960018893238157
loss/train,88,1782925461.5206206,0.000958652759436518
loss/train,89,1782925969.677871,0.0009578954777680337
loss/ema_val,90,1782926503.0043254,0.000997319002635777
loss/ema_val_denorm,90,1782926503.0043325,0.012937691994011402
loss/train,90,1782926405.7820897,0.0009573459392413497
loss/val,90,1782926503.004273,0.0010199652751907706
loss/val_denorm,90,1782926503.004318,0.013135417364537716
loss/val_denorm_lead/lead_01,90,1782926503.0043519,0.013135417364537716
loss/val_denorm_lead_var/siconc/lead_01,90,1782926503.0125728,0.0024829506874084473
loss/val_denorm_lead_var/sithick/lead_01,90,1782926503.0357413,0.0031410909723490477
loss/val_denorm_lead_var/so/lead_01,90,1782926503.516725,0.008402667008340359
loss/val_denorm_lead_var/thetao/lead_01,90,1782926503.499167,0.03252754732966423
loss/val_denorm_lead_var/uo/lead_01,90,1782926503.5521333,0.008771167136728764
loss/val_denorm_lead_var/vo/lead_01,90,1782926503.5742493,0.008950005285441875
loss/val_denorm_lead_var/zos/lead_01,90,1782926503.2704086,0.0061738393269479275
loss/val_denorm_var/siconc,90,1782926503.0043712,0.0024829506874084473
loss/val_denorm_var/sithick,90,1782926503.0254092,0.0031410909723490477
loss/val_denorm_var/so,90,1782926503.5085251,0.008402667008340359
loss/val_denorm_var/thetao,90,1782926503.2807586,0.03252754732966423
loss/val_denorm_var/uo,90,1782926503.535834,0.008771167136728764
loss/val_denorm_var/vo,90,1782926503.5628664,0.008950005285441875
loss/val_denorm_var/zos,90,1782926503.0512438,0.0061738393269479275
loss/val_lead/lead_01,90,1782926503.0043392,0.0010199652751907706
loss/val_lead_var/siconc/lead_01,90,1782926503.0046046,0.002482948126271367
loss/val_lead_var/sithick/lead_01,90,1782926503.0279076,0.0004121249367017299
loss/val_lead_var/so/lead_01,90,1782926503.5112355,0.0002616056881379336
loss/val_lead_var/thetao/lead_01,90,1782926503.286697,0.0009721055394038558
loss/val_lead_var/uo/lead_01,90,1782926503.5406036,0.004275633953511715
loss/val_lead_var/vo/lead_01,90,1782926503.5668776,0.004481394309550524
loss/val_lead_var/zos/lead_01,90,1782926503.2618675,0.0015922952443361282
loss/val_norm,90,1782926503.004307,0.0010199652751907706
loss/val_norm_lead/lead_01,90,1782926503.0043457,0.0010199652751907706
loss/val_norm_lead_var/siconc/lead_01,90,1782926503.0094845,0.002482948126271367
loss/val_norm_lead_var/sithick/lead_01,90,1782926503.0315433,0.0004121249367017299
loss/val_norm_lead_var/so/lead_01,90,1782926503.5147703,0.0002616056881379336
loss/val_norm_lead_var/thetao/lead_01,90,1782926503.2914498,0.0009721055394038558
loss/val_norm_lead_var/uo/lead_01,90,1782926503.546381,0.004275633953511715
loss/val_norm_lead_var/vo/lead_01,90,1782926503.570627,0.004481394309550524
loss/val_norm_lead_var/zos/lead_01,90,1782926503.2655544,0.0015922952443361282
loss/val_norm_var/siconc,90,1782926503.0043645,0.002482948126271367
loss/val_norm_var/sithick,90,1782926503.023504,0.0004121249367017299
loss/val_norm_var/so,90,1782926503.5064573,0.0002616056881379336
loss/val_norm_var/thetao,90,1782926503.2770014,0.0009721055394038558
loss/val_norm_var/uo,90,1782926503.5232658,0.004275633953511715
loss/val_norm_var/vo,90,1782926503.5586557,0.004481394309550524
loss/val_norm_var/zos,90,1782926503.043995,0.0015922952443361282
loss/val_var/siconc,90,1782926503.0043583,0.002482948126271367
loss/val_var/sithick,90,1782926503.0174882,0.0004121249367017299
loss/val_var/so,90,1782926503.5032613,0.0002616056881379336
loss/val_var/thetao,90,1782926503.2733214,0.0009721055394038558
loss/val_var/uo,90,1782926503.5206568,0.004275633953511715
loss/val_var/vo,90,1782926503.5557387,0.004481394309550524
loss/val_var/zos,90,1782926503.0394812,0.0015922952443361282
loss/train,91,1782926942.1661568,0.0009557071607559919
loss/train,92,1782927453.7657526,0.0009551468538120389
loss/train,93,1782927890.4984252,0.0009539446909911931
loss/train,94,1782928335.9379854,0.0009529755334369838
loss/ema_val,95,1782929706.1832876,0.0009946242207661271
loss/ema_val_denorm,95,1782929706.1832924,0.012899947352707386
loss/train,95,1782929608.7114003,0.000952545553445816
loss/val,95,1782929706.1832325,0.001012771506793797
loss/val_denorm,95,1782929706.183282,0.013096148148179054
loss/val_denorm_lead/lead_01,95,1782929706.1833055,0.013096148148179054
loss/val_denorm_lead_var/siconc/lead_01,95,1782929706.196896,0.0024479192215949297
loss/val_denorm_lead_var/sithick/lead_01,95,1782929706.2293003,0.0030531210359185934
loss/val_denorm_lead_var/so/lead_01,95,1782929706.3110764,0.008395088836550713
loss/val_denorm_lead_var/thetao/lead_01,95,1782929706.286071,0.03245553374290466
loss/val_denorm_lead_var/uo/lead_01,95,1782929706.3398082,0.008643070235848427
loss/val_denorm_lead_var/vo/lead_01,95,1782929706.3801293,0.008883972652256489
loss/val_denorm_lead_var/zos/lead_01,95,1782929706.2595513,0.006171619053930044
loss/val_denorm_var/siconc,95,1782929706.1833189,0.0024479192215949297
loss/val_denorm_var/sithick,95,1782929706.2133167,0.0030531210359185934
loss/val_denorm_var/so,95,1782929706.2983809,0.008395088836550713
loss/val_denorm_var/thetao,95,1782929706.2734969,0.03245553374290466
loss/val_denorm_var/uo,95,1782929706.325717,0.008643070235848427
loss/val_denorm_var/vo,95,1782929706.3601756,0.008883972652256489
loss/val_denorm_var/zos,95,1782929706.24583,0.006171619053930044
loss/val_lead/lead_01,95,1782929706.183297,0.001012771506793797
loss/val_lead_var/siconc/lead_01,95,1782929706.1838343,0.002447916893288493
loss/val_lead_var/sithick/lead_01,95,1782929706.2185626,0.00040058293961919844
loss/val_lead_var/so/lead_01,95,1782929706.3018413,0.00026118740788660944
loss/val_lead_var/thetao/lead_01,95,1782929706.2776332,0.0009695190819911659
loss/val_lead_var/uo/lead_01,95,1782929706.330736,0.004226758144795895
loss/val_lead_var/vo/lead_01,95,1782929706.3664103,0.004451693966984749
loss/val_lead_var/zos/lead_01,95,1782929706.249966,0.0015917225973680615
loss/val_norm,95,1782929706.183274,0.001012771506793797
loss/val_norm_lead/lead_01,95,1782929706.1833012,0.001012771506793797
loss/val_norm_lead_var/siconc/lead_01,95,1782929706.1909862,0.002447916893288493
loss/val_norm_lead_var/sithick/lead_01,95,1782929706.2230678,0.00040058293961919844
loss/val_norm_lead_var/so/lead_01,95,1782929706.3062418,0.00026118740788660944
loss/val_norm_lead_var/thetao/lead_01,95,1782929706.2817397,0.0009695190819911659
loss/val_norm_lead_var/uo/lead_01,95,1782929706.335257,0.004226758144795895
loss/val_norm_lead_var/vo/lead_01,95,1782929706.372391,0.004451693966984749
loss/val_norm_lead_var/zos/lead_01,95,1782929706.254832,0.0015917225973680615
loss/val_norm_var/siconc,95,1782929706.183314,0.002447916893288493
loss/val_norm_var/sithick,95,1782929706.2079656,0.00040058293961919844
loss/val_norm_var/so,95,1782929706.2945197,0.00026118740788660944
loss/val_norm_var/thetao,95,1782929706.2690217,0.0009695190819911659
loss/val_norm_var/uo,95,1782929706.3210087,0.004226758144795895
loss/val_norm_var/vo,95,1782929706.3536198,0.004451693966984749
loss/val_norm_var/zos,95,1782929706.2391033,0.0015917225973680615
loss/val_var/siconc,95,1782929706.18331,0.002447916893288493
loss/val_var/sithick,95,1782929706.2031007,0.00040058293961919844
loss/val_var/so,95,1782929706.2907917,0.00026118740788660944
loss/val_var/thetao,95,1782929706.2640672,0.0009695190819911659
loss/val_var/uo,95,1782929706.3159394,0.004226758144795895
loss/val_var/vo,95,1782929706.345983,0.004451693966984749
loss/val_var/zos,95,1782929706.2327342,0.0015917225973680615
loss/train,96,1782930241.3460798,0.0009510238887742162
loss/train,97,1782930710.164602,0.0009501480963081121
loss/train,98,1782931826.426981,0.0009500280139036477
loss/train,99,1782932263.9398756,0.000948194123338908
loss/ema_val,100,1782932800.1688921,0.0009920730954036117
loss/ema_val_denorm,100,1782932800.1688964,0.012865882366895676
loss/train,100,1782932702.159867,0.0009473758400417864
loss/val,100,1782932800.1688368,0.0010125929256901145
loss/val_denorm,100,1782932800.1688871,0.013047079555690289
loss/val_denorm_lead/lead_01,100,1782932800.1689098,0.013047079555690289
loss/val_denorm_lead_var/siconc/lead_01,100,1782932800.184239,0.0024603460915386677
loss/val_denorm_lead_var/sithick/lead_01,100,1782932800.419573,0.003097463632002473
loss/val_denorm_lead_var/so/lead_01,100,1782932800.5888195,0.008342483080923557
loss/val_denorm_lead_var/thetao/lead_01,100,1782932800.4891303,0.03232809156179428
loss/val_denorm_lead_var/uo/lead_01,100,1782932800.8188388,0.008671465329825878
loss/val_denorm_lead_var/vo/lead_01,100,1782932800.8638818,0.008843866176903248
loss/val_denorm_lead_var/zos/lead_01,100,1782932800.450169,0.0061842286959290504
loss/val_denorm_var/siconc,100,1782932800.1689227,0.0024603460915386677
loss/val_denorm_var/sithick,100,1782932800.4042056,0.003097463632002473
loss/val_denorm_var/so,100,1782932800.575725,0.008342483080923557
loss/val_denorm_var/thetao,100,1782932800.4669409,0.03232809156179428
loss/val_denorm_var/uo,100,1782932800.6033158,0.008671465329825878
loss/val_denorm_var/vo,100,1782932800.8516245,0.008843866176903248
loss/val_denorm_var/zos,100,1782932800.4329154,0.0061842286959290504
loss/val_lead/lead_01,100,1782932800.1689012,0.0010125929256901145
loss/val_lead_var/siconc/lead_01,100,1782932800.1695452,0.0024603435304015875
loss/val_lead_var/sithick/lead_01,100,1782932800.4093535,0.0004064008826389909
loss/val_lead_var/so/lead_01,100,1782932800.5802376,0.0002601015439722687
loss/val_lead_var/thetao/lead_01,100,1782932800.473384,0.0009663734817877412
loss/val_lead_var/uo/lead_01,100,1782932800.6076918,0.004238996189087629
loss/val_lead_var/vo/lead_01,100,1782932800.8557189,0.004433260764926672
loss/val_lead_var/zos/lead_01,100,1782932800.4380546,0.0015949747757986188
loss/val_norm,100,1782932800.1688795,0.0010125929256901145
loss/val_norm_lead/lead_01,100,1782932800.1689057,0.0010125929256901145
